timestamp,date_GMT,status,attendance,home_team_name,away_team_name,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1369780200,May 28 2013 - 10:30pm,complete,8539,Sport Recife,ABC,0.00,0.00,2.16,0.42,1,0,1,0,0,0,"48","",5,5,2,0,0,0,16,11,6,5,10,6,24,11,53,47,0.00,0,0,0,0,0,0,0,0.00,0.00,1.65,3.96,5.67,0,0,0,0,0,0,Estádio Adelmar da Costa Carvalho (Recife- Pernambuco)
1369788600,May 29 2013 - 12:50am,complete,11519,ASA,Palmeiras,0.00,0.00,1.47,1.63,0,3,3,3,0,3,"","9,22,42",11,3,2,0,1,0,9,5,3,2,6,3,20,18,49,51,0.00,0,0,0,0,0,0,0,0.00,0.00,3.73,3.49,2.08,0,0,0,0,0,0,Estádio Municipal Coaracy da Mata Fonseca (Arapiraca- Alagoas)
1369788600,May 29 2013 - 12:50am,complete,682,América Mineiro,Figueirense,0.00,0.00,1.42,1.05,2,4,6,3,1,2,"45,77","11,14,61,65",5,4,2,0,2,0,18,8,2,6,16,2,8,14,47,53,0.00,0,0,0,0,0,0,0,0.00,0.00,2.38,3.47,3.06,0,0,0,0,0,0,Estádio Raimundo Sampaio (Belo Horizonte- Minas Gerais)
1369788600,May 29 2013 - 12:50am,complete,576,Chapecoense,Oeste,0.00,0.00,2.11,0.89,1,1,2,1,1,0,"43","71",14,1,2,0,4,0,18,4,3,4,15,0,15,24,52,48,0.00,0,0,0,0,0,0,0,0.00,0.00,1.75,3.78,5.05,0,0,0,0,0,0,Estádio Olímpico Colosso da Lagoa (Erechim- Rio Grande do Sul)
1369788600,May 29 2013 - 12:50am,complete,2052,Atlético GO,Joinville,0.00,0.00,1.42,1.42,2,1,3,0,0,0,"54,74","77",5,2,1,0,3,1,7,8,3,2,4,6,20,14,53,47,0.00,0,0,0,0,0,0,0,0.00,0.00,1.98,3.55,4.01,0,0,0,0,0,0,Estádio do Governo do Estado de Goiás (Serra Dourada) (Goiânia- Goiás)
1369788600,May 29 2013 - 12:50am,complete,139,Bragantino,Boa,0.00,0.00,1.47,1.00,0,1,1,0,0,0,"","80",1,6,4,1,5,0,12,13,9,3,3,10,23,19,50,50,0.00,0,0,0,0,0,0,0,0.00,0.00,1.61,4.03,5.97,0,0,0,0,0,0,Estádio Nabi Abi Chedid (Bragança Paulista- São Paulo)
1370039400,May 31 2013 - 10:30pm,complete,8021,Joinville,ASA,3.00,1.00,1.68,0.37,2,0,2,2,2,0,"19,36","",3,7,1,0,2,0,11,14,6,5,5,9,18,18,53,47,2.50,50,100,50,0,0,100,100,11.00,5.00,1.65,3.88,5.83,0,0,0,0,0,0,Arena Joinville (Joinville- Santa Catarina)
1370039400,May 31 2013 - 10:30pm,complete,2604,Icasa,Avaí,3.00,1.00,2.00,1.21,3,4,7,3,2,1,"20,31,56","35,57,69,86",5,6,2,1,3,1,7,9,3,3,4,6,19,19,48,52,2.50,100,100,50,0,0,0,100,5.00,3.00,2.65,3.39,2.79,0,0,0,0,0,0,Estádio Mauro Sampaio (Juazeiro do Norte- Ceará)
1370039400,May 31 2013 - 10:30pm,complete,1413,Paysandu,América RN,1.00,0.00,1.74,1.00,1,1,2,2,1,1,"18","45'2",7,5,4,0,2,1,10,13,5,5,5,8,23,20,48,52,3.50,100,100,50,50,50,100,100,14.00,4.00,2.31,3.41,3.23,0,0,0,0,0,0,Arena Verde (Paragominas- Pará)
1370047800,Jun 1 2013 - 12:50am,complete,730,Oeste,Paraná,1.00,3.00,1.53,1.05,1,0,1,1,1,0,"21","",2,4,3,1,2,1,14,9,7,3,7,6,17,18,51,49,2.00,50,100,0,0,0,50,100,19.00,2.00,3.04,3.33,2.46,0,0,0,0,0,0,Estádio Municipal dos Amaros
1370047800,Jun 1 2013 - 12:50am,complete,5219,Figueirense,Sport Recife,3.00,0.00,2.11,1.16,3,2,5,2,2,0,"5,29,86","49,51",3,8,1,0,0,0,6,9,4,5,2,4,10,19,48,52,4.00,100,100,100,50,50,50,100,8.00,6.00,2.04,3.59,3.75,0,0,0,0,0,0,Estádio Orlando Scarpelli (Florianópolis- Santa Catarina)
1370047800,Jun 1 2013 - 12:50am,complete,3411,ABC,Ceará,0.00,1.00,2.00,0.95,1,1,2,2,1,1,"14","33",7,1,0,0,2,0,19,7,10,6,9,1,15,29,53,47,1.00,0,50,0,0,0,50,50,8.00,7.00,2.54,3.37,2.89,0,0,0,0,0,0,Estádio Maria Lamas Farache (Natal- Rio Grande do Norte)
