timestamp,date_GMT,status,attendance,home_team_name,away_team_name,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1433098800,May 31 2015 - 7:00pm,complete,17958,Atlético Mineiro,Vasco da Gama,3.00,1.00,2.16,1.05,3,0,3,3,3,0,"12,20,44","",5,7,0,0,3,0,15,8,5,0,10,8,15,12,54,46,2.50,50,50,50,50,50,50,50,14.00,8.00,0,0,0,0,0,0,0,0,0,Estádio Raimundo Sampaio (Belo Horizonte- Minas Gerais)
1433098800,May 31 2015 - 7:00pm,complete,29479,Corinthians,Palmeiras,3.00,1.00,2.63,1.16,0,2,2,2,0,2,"","25,45'2",2,6,5,0,5,0,9,9,3,5,6,4,21,21,55,45,0.50,0,0,0,0,0,0,50,12.00,3.00,2.14,3.28,3.88,0,0,0,0,0,0,Arena Corinthians (São Paulo- São Paulo)
1433098800,May 31 2015 - 7:00pm,complete,25213,Internacional,São Paulo,3.00,0.00,2.37,1.05,0,0,0,0,0,0,"","",5,10,3,0,1,1,10,8,5,5,5,3,18,17,54,46,1.00,0,0,0,0,0,0,50,8.00,6.00,2.51,3.26,3.08,0,0,0,0,0,0,Estádio José Pinheiro Borda (Porto Alegre- Rio Grande do Sul)
1433098800,May 31 2015 - 7:00pm,complete,4511,Goiás,Grêmio,3.00,0.00,1.32,1.21,1,1,2,1,0,1,"52","36",2,3,1,0,1,0,6,5,2,4,4,1,13,14,44,56,2.00,0,100,0,0,0,50,50,10.00,5.00,2.87,3.17,2.72,0,0,0,0,0,0,Estádio do Governo do Estado de Goiás (Serra Dourada) (Goiânia- Goiás)
1433107800,May 31 2015 - 9:30pm,complete,6211,Figueirense,Cruzeiro,1.00,0.00,1.42,1.00,2,1,3,2,1,1,"36,50","41",5,4,3,0,6,1,7,15,4,9,3,6,16,12,37,63,0.50,0,0,0,0,0,0,50,9.00,6.00,3.01,3.26,2.55,0,0,0,0,0,0,Estádio Orlando Scarpelli (Florianópolis- Santa Catarina)
1433107800,May 31 2015 - 9:30pm,complete,28663,Flamengo,Fluminense,1.00,0.00,1.42,0.74,2,3,5,3,1,2,"37,86","8,33,46",8,1,6,1,3,1,13,4,5,0,8,4,23,21,64,36,4.50,100,100,100,100,50,50,100,13.00,3.00,2.43,3.27,3.19,0,0,0,0,0,0,Estadio Jornalista Mário Filho (Maracanã) (Rio de Janeiro- Rio de Janeiro)
1433370600,Jun 3 2015 - 10:30pm,complete,13637,Atlético PR,Figueirense,3.00,0.00,1.74,0.84,1,0,1,1,1,0,"20","",6,4,1,0,4,0,12,4,5,0,7,4,11,9,53,47,2.50,25,50,50,25,25,0,75,4.50,8.00,1.82,3.53,5.06,0,0,0,0,0,0,Estádio Joaquim Américo Guimarães (Curitiba- Paraná)
1433370600,Jun 3 2015 - 10:30pm,complete,6179,Chapecoense,Joinville,3.00,0.00,1.68,0.32,2,0,2,2,2,0,"11,29","",7,10,3,0,5,0,6,12,3,6,3,6,17,12,48,52,2.00,25,50,50,0,0,25,75,5.00,4.50,1.85,3.45,5.04,0,0,0,0,0,0,Arena Condá (Chapecó- Santa Catarina)
1433370600,Jun 3 2015 - 10:30pm,complete,2894,Vasco da Gama,Ponte Preta,1.00,1.00,1.11,1.05,0,3,3,2,0,2,"","1,39,78",6,2,2,2,3,0,9,7,6,3,3,4,14,16,50,50,2.50,75,75,25,25,25,0,50,12.50,8.50,2.14,3.28,3.88,0,0,0,0,0,0,Estádio Club de Regatas Vasco da Gama (Rio de Janeiro- Rio de Janeiro)
1433376000,Jun 4 2015 - 12:00am,complete,13806,São Paulo,Santos,3.00,0.50,2.21,0.53,3,2,5,2,1,1,"33,50,85","45'1,47",8,1,5,0,3,1,7,4,0,0,7,4,14,11,55,45,2.25,50,75,50,0,0,0,75,8.50,6.50,2.05,3.34,4.11,0,0,0,0,0,0,Estádio Cícero Pompeu de Toledo (Morumbi) (São Paulo- São Paulo)
1433379600,Jun 4 2015 - 1:00am,complete,12071,Cruzeiro,Flamengo,0.50,0.00,1.89,1.16,1,0,1,0,0,0,"78","",5,10,2,0,3,0,10,8,4,2,6,6,16,17,53,47,2.25,75,75,50,0,0,0,0,13.00,6.00,1.65,3.76,6.27,0,0,0,0,0,0,Estádio Governador Magalhães Pinto (Belo Horizonte- Minas Gerais)
1433379600,Jun 4 2015 - 1:00am,complete,17971,Grêmio,Corinthians,2.00,2.00,2.37,1.63,3,1,4,4,3,1,"3,4,39","23",3,5,2,0,3,0,6,13,3,9,3,4,21,11,41,59,2.00,25,25,25,25,25,0,25,13.00,6.00,2,3.2,4.59,0,0,0,0,0,0,Arena do Grêmio (Porto Alegre- Rio Grande do Sul)
