timestamp,date_GMT,status,attendance,home_team_name,away_team_name,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1369517400,May 25 2013 - 9:30pm,complete,11099,Vasco da Gama,Portuguesa,0.00,0.00,1.53,0.74,1,0,1,0,0,0,"48","",3,5,2,0,1,1,9,4,2,2,7,2,13,20,54,46,0.00,0,0,0,0,0,0,0,0.00,0.00,1.7,3.8,5.6,0,0,0,0,0,0,Estádio Club de Regatas Vasco da Gama (Rio de Janeiro- Rio de Janeiro)
1369517400,May 25 2013 - 9:30pm,complete,8955,Vitória,Internacional,0.00,0.00,2.05,1.05,2,2,4,3,2,1,"2,12","30,64",4,4,2,0,2,0,11,18,2,7,9,11,18,10,38,62,0.00,0,0,0,0,0,0,0,0.00,0.00,2.85,3.34,2.63,0,0,0,0,0,0,Arena Fonte Nova (Salvador- Bahia)
1369526400,May 26 2013 - 12:00am,complete,29295,Corinthians,Botafogo,0.00,0.00,1.74,1.21,1,1,2,1,0,1,"74","26",4,1,2,0,2,0,10,8,6,5,4,3,17,26,56,44,0.00,0,0,0,0,0,0,0,0.00,0.00,1.99,3.5,4.12,0,0,0,0,0,0,Estádio Municipal Paulo Machado de Carvalho (São Paulo- São Paulo)
1369594800,May 26 2013 - 7:00pm,complete,9560,Grêmio,Náutico,0.00,0.00,2.11,0.42,2,0,2,1,1,0,"16,71","",10,5,0,0,0,0,15,12,7,4,8,8,19,15,56,44,0.00,0,0,0,0,0,0,0,0.00,0.00,1.5,4.38,7.38,0,0,0,0,0,0,Estádio Alfredo Jaconi (Caxias do Sul- Rio Grande do Sul)
1369594800,May 26 2013 - 7:00pm,complete,6267,Ponte Preta,São Paulo,0.00,0.00,1.16,1.21,0,2,2,2,0,2,"","9,45",5,5,2,0,5,1,15,9,5,5,10,4,13,25,50,50,0.00,0,0,0,0,0,0,0,0.00,0.00,3.18,3.33,2.41,0,0,0,0,0,0,Estádio Moisés Lucarelli (Campinas- São Paulo)
1369594800,May 26 2013 - 7:00pm,complete,10355,Criciúma,Bahia,0.00,0.00,1.47,1.05,3,1,4,1,1,0,"45'1,47,81","73",6,2,4,0,3,0,16,7,9,5,7,2,25,24,47,53,0.00,0,0,0,0,0,0,0,0.00,0.00,1.71,3.75,5.57,0,0,0,0,0,0,Estádio Heriberto Hülse (Criciúma- Santa Catarina)
1369594800,May 26 2013 - 7:00pm,complete,63501,Santos,Flamengo,0.00,0.00,1.95,0.95,0,0,0,0,0,0,"","",4,5,1,0,1,0,11,18,5,6,6,12,15,18,54,46,0.00,0,0,0,0,0,0,0,0.00,0.00,2.29,3.44,3.28,0,0,0,0,0,0,Estádio Nacional de Brasília (Brasília- Distrito Federal)
1369603800,May 26 2013 - 9:30pm,complete,3355,Fluminense,Atlético PR,0.00,0.00,1.58,1.05,2,1,3,2,1,1,"16,54","28",2,10,2,0,3,0,9,17,5,6,4,11,11,20,43,57,0.00,0,0,0,0,0,0,0,0.00,0.00,1.74,3.86,5.09,0,0,0,0,0,0,Estádio Claúdio Moacir de Azevedo (Macaé- Rio de Janeiro)
1369603800,May 26 2013 - 9:30pm,complete,12018,Cruzeiro,Goiás,0.00,0.00,2.37,1.21,5,0,5,4,4,0,"6,31,40,43,80","",6,3,0,0,1,0,11,8,7,3,4,5,12,11,53,47,0.00,0,0,0,0,0,0,0,0.00,0.00,1.67,3.95,5.6,0,0,0,0,0,0,Estádio Raimundo Sampaio (Belo Horizonte- Minas Gerais)
1369603800,May 26 2013 - 9:30pm,complete,14189,Coritiba,Atlético Mineiro,0.00,0.00,1.84,0.68,2,1,3,0,0,0,"54,90'1","50",7,4,1,0,3,0,10,6,4,4,6,2,16,19,58,42,0.00,0,0,0,0,0,0,0,0.00,0.00,2.16,3.53,3.52,0,0,0,0,0,0,Estádio Major Antônio Couto Pereira (Curitiba- Paraná)
1369850400,May 29 2013 - 6:00pm,complete,4760,Atlético PR,Cruzeiro,0.00,0.00,2.32,1.63,2,2,4,3,2,1,"7,29","43,46",6,7,1,0,2,0,14,15,8,8,6,7,13,15,57,43,0.00,0,0,0,0,0,0,0,0.00,0.00,2.71,3.34,2.76,0,0,0,0,0,0,Estádio Érton Coelho de Queiroz (Curitiba- Paraná)
1369866600,May 29 2013 - 10:30pm,complete,2344,Botafogo,Santos,0.00,0.00,2.00,1.05,2,1,3,2,2,0,"15,22","72",4,5,0,0,1,0,8,18,3,6,5,12,15,12,36,64,0.00,0,0,0,0,0,0,0,0.00,0.00,1.76,3.69,5.25,0,0,0,0,0,0,Estádio Municipal General Raulino de Oliveira (Volta Redonda- Rio de Janeiro)
1369866600,May 29 2013 - 10:30pm,complete,8079,São Paulo,Vasco da Gama,0.00,0.00,1.42,0.79,5,1,6,0,0,0,"61,69,73,75,85","83",14,5,1,0,1,0,12,10,7,2,5,8,18,8,61,39,0.00,0,0,0,0,0,0,0,0.00,0.00,1.59,3.95,6.69,0,0,0,0,0,0,Estádio Cícero Pompeu de Toledo (Morumbi) (São Paulo- São Paulo)
1369872000,May 30 2013 - 12:00am,complete,8932,Flamengo,Ponte Preta,0.00,0.00,1.63,0.79,0,2,2,1,0,1,"","26,74",13,5,0,0,1,0,14,9,7,3,7,6,9,18,61,39,0.00,0,0,0,0,0,0,0,0.00,0.00,1.91,3.57,4.42,0,0,0,0,0,0,Estádio Municipal Radialista Mário Helênio (Juiz de Fora- Minas Gerais)
1369872000,May 30 2013 - 12:00am,complete,4874,Bahia,Coritiba,0.00,0.00,1.47,0.68,0,0,0,0,0,0,"","",4,3,2,0,1,0,12,9,5,3,7,6,12,13,43,57,0.00,0,0,0,0,0,0,0,0.00,0.00,2.76,3.35,2.71,0,0,0,0,0,0,Estádio Governador Roberto Santos (Salvador de Bahia- Bahia)
1369872000,May 30 2013 - 12:00am,complete,11230,Náutico,Vitória,0.00,0.00,0.63,1.05,0,3,3,2,0,2,"","13,45'3,50",8,7,1,0,5,0,20,2,11,2,9,0,9,26,51,49,0.00,0,0,0,0,0,0,0,0.00,0.00,2.13,3.44,3.7,0,0,0,0,0,0,Estádio Eládio de Barros Carvalho (Recife- Pernambuco)
1369875600,May 30 2013 - 1:00am,complete,31074,Goiás,Corinthians,0.00,0.00,1.89,0.89,1,1,2,1,1,0,"38","87",7,4,5,0,2,0,6,8,0,2,6,6,22,17,40,60,0.00,0,0,0,0,0,0,0,0.00,0.00,3.25,3.38,2.34,0,0,0,0,0,0,Estádio do Governo do Estado de Goiás (Serra Dourada) (Goiânia- Goiás)
1369953000,May 30 2013 - 10:30pm,complete,8397,Internacional,Criciúma,0.00,0.00,1.47,0.95,2,0,2,2,2,0,"14,16","",5,2,1,0,0,0,17,8,6,2,11,6,10,6,55,45,0.00,0,0,0,0,0,0,0,0.00,0.00,1.54,4.25,6.89,0,0,0,0,0,0,Estádio Francisco Stédile (Caxias do Sul- Rio Grande do Sul)
1370114400,Jun 1 2013 - 7:20pm,complete,4469,Botafogo,Cruzeiro,3.00,1.00,2.00,1.63,2,1,3,2,1,1,"7,57","25",6,5,3,0,2,0,8,18,4,7,4,11,16,20,48,52,3.50,100,100,100,50,0,100,100,11.00,2.00,2.08,3.58,3.71,0,0,0,0,0,0,Estádio Municipal General Raulino de Oliveira (Volta Redonda- Rio de Janeiro)
1370114400,Jun 1 2013 - 7:20pm,complete,8986,Atlético PR,Flamengo,1.00,1.00,2.32,0.95,2,2,4,1,1,0,"32,72","78,81",6,12,1,0,4,0,19,14,8,6,11,8,18,13,50,50,2.00,50,50,50,50,0,50,50,11.00,2.00,2.36,3.34,3.26,0,0,0,0,0,0,Arena Joinville (Joinville- Santa Catarina)
1370114400,Jun 1 2013 - 7:20pm,complete,6329,Santos,Grêmio,1.00,0.00,1.95,1.32,1,1,2,1,0,1,"79","12",5,2,2,0,5,0,13,7,8,3,5,4,7,15,53,47,0.00,0,0,0,0,0,0,0,4.00,1.00,2.7,3.4,2.73,0,0,0,0,0,0,Estádio Urbano Caldeira (Santos- São Paulo)
1370122200,Jun 1 2013 - 9:30pm,complete,11535,Vitória,Vasco da Gama,1.00,0.00,2.05,0.79,2,0,2,1,1,0,"32,59","",4,3,0,0,2,0,8,8,2,2,6,6,16,14,53,47,5.00,100,100,100,100,50,50,50,9.00,3.00,2.09,3.45,3.82,0,0,0,0,0,0,Estádio Manoel Barradas (Salvador- Bahia)
1370122200,Jun 1 2013 - 9:30pm,complete,5817,Goiás,Coritiba,1.00,1.00,1.89,0.68,1,1,2,1,0,1,"76","33",5,2,0,0,2,0,19,7,10,4,9,3,12,19,51,49,1.00,50,50,0,0,0,0,50,10.00,6.00,2.4,3.47,3.07,0,0,0,0,0,0,Estádio do Governo do Estado de Goiás (Serra Dourada) (Goiânia- Goiás)
1370131200,Jun 2 2013 - 12:00am,complete,24449,Corinthians,Ponte Preta,1.00,3.00,1.74,0.79,1,0,1,0,0,0,"74","",8,3,1,0,0,0,14,12,5,6,9,6,12,13,62,38,2.00,50,100,0,0,0,0,100,9.00,3.00,1.55,4.13,6.98,0,0,0,0,0,0,Estádio Municipal Paulo Machado de Carvalho (São Paulo- São Paulo)
1370208600,Jun 2 2013 - 9:30pm,complete,2227,Fluminense,Criciúma,3.00,0.00,1.58,0.95,3,0,3,2,2,0,"25,34,81","",3,5,0,0,2,0,14,8,4,4,10,4,14,19,58,42,2.50,50,100,50,0,0,100,100,4.00,2.00,1.6,4.12,6.19,0,0,0,0,0,0,Estádio Claúdio Moacir de Azevedo (Macaé- Rio de Janeiro)
1370208600,Jun 2 2013 - 9:30pm,complete,4600,Internacional,Bahia,3.00,0.00,1.47,1.05,1,2,3,1,0,1,"65","10,62",10,4,3,0,8,0,24,6,5,2,19,4,15,24,64,36,3.00,50,100,50,50,0,50,100,7.00,4.00,1.45,4.63,8.11,0,0,0,0,0,0,Estádio Francisco Stédile (Caxias do Sul- Rio Grande do Sul)
1370208600,Jun 2 2013 - 9:30pm,complete,15013,Náutico,Portuguesa,0.00,0.00,0.63,0.74,2,2,4,2,1,1,"16,90'3","32,82",7,3,4,0,2,0,11,11,2,4,9,7,17,16,53,47,2.00,0,50,50,0,0,50,50,13.00,3.00,2.22,3.44,3.46,0,0,0,0,0,0,Estádio Eládio de Barros Carvalho (Recife- Pernambuco)
1370208600,Jun 2 2013 - 9:30pm,complete,10830,Atlético Mineiro,São Paulo,0.00,3.00,2.32,1.21,0,0,0,0,0,0,"","",9,6,5,0,2,1,16,7,8,2,8,5,26,17,50,50,1.00,0,50,0,0,0,50,50,5.00,6.00,2.29,3.42,3.32,0,0,0,0,0,0,Estádio Raimundo Sampaio (Belo Horizonte- Minas Gerais)
1370471400,Jun 5 2013 - 10:30pm,complete,8892,São Paulo,Goiás,3.00,0.00,1.42,1.21,0,1,1,1,0,1,"","2",7,6,3,0,4,0,20,8,9,4,11,4,6,34,73,27,5.50,50,100,100,100,100,50,50,17.00,2.00,1.43,4.7,8.6,0,0,0,0,0,0,Estádio Cícero Pompeu de Toledo (Morumbi) (São Paulo- São Paulo)
1370471400,Jun 5 2013 - 10:30pm,complete,11392,Criciúma,Santos,3.00,0.00,1.47,1.05,3,1,4,1,1,0,"15,57,66","90'2",9,5,1,0,4,0,7,10,3,3,4,7,28,13,43,57,3.50,100,100,100,50,0,50,100,11.00,5.00,2.31,3.36,3.31,0,0,0,0,0,0,Estádio Heriberto Hülse (Criciúma- Santa Catarina)
1370471400,Jun 5 2013 - 10:30pm,complete,2235,Portuguesa,Internacional,0.00,1.00,1.79,1.05,1,1,2,1,0,1,"55","25",8,6,2,1,4,0,11,9,6,6,5,3,26,17,42,58,2.00,50,50,50,50,0,50,50,4.00,2.00,2.68,3.3,2.83,0,0,0,0,0,0,Estádio Dr. Oswaldo Teixeira Duarte (São Paulo- São Paulo)
1370476800,Jun 6 2013 - 12:00am,complete,2744,Vasco da Gama,Atlético Mineiro,3.00,0.00,1.53,0.68,2,0,2,0,0,0,"70,90'4","",6,10,3,0,1,0,7,17,4,7,3,10,13,18,41,59,2.00,50,50,50,0,0,0,0,7.00,5.00,0,0,0,0,0,0,0,0,0,Estádio Municipal General Raulino de Oliveira (Volta Redonda- Rio de Janeiro)
1370476800,Jun 6 2013 - 12:00am,complete,15655,Grêmio,Vitória,3.00,3.00,2.11,1.05,1,0,1,0,0,0,"70","",10,8,3,0,2,0,15,5,7,0,8,5,15,19,49,51,2.50,0,100,50,0,0,50,100,17.00,5.00,1.63,3.95,6.2,0,0,0,0,0,0,Arena do Grêmio (Porto Alegre- Rio Grande do Sul)
